DI,SE,ZO,QUA,LOT,UNI,NOME,QUADRA,LOTE,MATRÍCULA,BAIRRO
00,05,85,30,140,000,EMPREENDIMENTOS IMOBILIARIOS,38,26,73466,GUAICURUS,-,JARDIM
00,05,85,20,150,000,EMPREENDIMENTOS IMOBILIARIOS,39,01,73467,GUAICURUS,-,JARDIM
00,05,85,20,160,000,EMPREENDIMENTOS IMOBILIARIOS,39,02,064188,GUAICURUS,-,JARDIM
00,05,85,20,170,000,EMPREENDIMENTOS IMOBILIARIOS,39,03,73469,GUAICURUS,-,JARDIM
00,05,85,20,190,000,EMPREENDIMENTOS IMOBILIARIOS,39,05,064188,GUAICURUS,-,JARDIM
00,05,85,20,200,000,EMPREENDIMENTOS IMOBILIARIOS,39,06,064188,GUAICURUS,-,JARDIM
00,05,85,20,020,000,EMPREENDIMENTOS IMOBILIARIOS,39,14,73480,GUAICURUS,-,JARDIM,
00,05,85,20,060,000,EMPREENDIMENTOS IMOBILIARIOS,39,18,73484,GUAICURUS,-,JARDIM
00,05,85,20,070,000,EMPREENDIMENTOS IMOBILIARIOS,39,19,064188,GUAICURUS,-,JARDIM
00,05,85,20,080,000,EMPREENDIMENTOS IMOBILIARIOS,39,20,64188,GUAICURUS,-,JARDIM
00,05,85,20,090,000,EMPREENDIMENTOS IMOBILIARIOS,39,21,064188,GUAICURUS,-,JARDIM
00,05,85,20,100,000,EMPREENDIMENTOS IMOBILIARIOS,39,22,73488,GUAICURUS,-,JARDIM
00,05,85,20,120,000,EMPREENDIMENTOS IMOBILIARIOS,39,24,73489,GUAICURUS,-,JARDIM
00,05,85,20,140,000,EMPREENDIMENTOS IMOBILIARIOS,39,26,064188,GUAICURUS,-,JARDIM
00,05,85,10,150,000,EMPREENDIMENTOS IMOBILIARIOS,40,01,7,GUAICURUS,-,JARDIM
